x	cos	sin	sinc
8.750000000000266	-0.7808456836059156	0.6247239537539844	0.02572332331875216
8.800000000000267	-0.8110930140618119	0.5849171928915455	0.021261120086080283
8.850000000000268	-0.8393130343916295	0.5436484436658633	0.016328775627160935
8.900000000000269	-0.8654352092412466	0.5010208564576525	0.011052040933493093
8.95000000000027	-0.8893942467777047	0.45714097803491566	0.005563646565576689
9.00000000000027	-0.9111302618847883	0.41211848524151057	-2.999173705183807e-14
9.05000000000027	-0.9305889258446274	0.3660659108621598	-0.005502169808004803
9.100000000000271	-0.9477216021311986	0.31909836234909456	-0.010809138935011207
9.150000000000272	-0.9624854679763111	0.2713332341133711	-0.01579340593451971
9.200000000000273	-0.9748436214042245	0.22288991409998096	-0.02033672356064592
9.250000000000274	-0.9847651734673712	0.17388948538016416	-0.02433287340967171
9.300000000000274	-0.9922253254526375	0.12445442350679027	-0.027690119075311326
9.350000000000275	-0.9972054308652325	0.07470829038926022	-0.03033328185064497
9.400000000000276	-0.9996930420352133	0.024775425453082516	-0.03220539270812118
9.450000000000276	-0.9996819412301778	-0.025219365143935746	-0.033268885003167124
9.500000000000277	-0.9971721561963577	-0.07515112046208564	-0.033506303808819096
9.550000000000278	-0.9921699600892664	-0.12489503711702726	-0.03292051971516679
9.600000000000279	-0.9846878557940784	-0.17432678122325426	-0.03153444702668418
9.65000000000028	-0.974744544674927	-0.22332279916405573	-0.02939027826976988
9.70000000000028	-0.962364879831234	-0.27176062641121257	-0.0265482584948526
9.75000000000028	-0.9475798039779035	-0.3195191936225396	-0.02308503374759715
9.800000000000281	-0.9304262721046503	-0.36647912925218956	-0.019091618036479074
9.850000000000282	-0.910947159107771	-0.41252305791735	-0.014671031908666239
9.900000000000283	-0.8891911526252316	-0.4575358937755725	-0.009935673162431791
9.950000000000284	-0.8652126313429295	-0.5014051281794433	-0.005004486106723313
10.000000000000284	-0.8390715290762978	-0.5440211108896083	2.8345701838912853e-14
